count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
47447,2002,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,A638,"B6133 Church Lane",436530,420000,53.67520029,-1.44849727,5.50,3.42,Counted,"Manual count",24,167,8517,145,1291,312,101,85,41,49,50,638,10758
60051,2002,8,"Yorkshire and The Humber",88,Wakefield,A6186,Major,A636,A61,433000,417060,53.64901011,-1.50224217,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",38,145,18207,220,1358,326,47,48,87,112,85,705,20635
73659,2001,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"LA Boundary",A637,427240,413850,53.62048907,-1.58965816,1.50,0.93,Counted,"Manual count",21,68,10219,66,1188,370,33,48,24,49,24,548,12089
77650,2001,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"Hollin Lane",M1,430800,416960,53.64824498,-1.53553299,0.80,0.50,Estimated,"Estimated from nearby links",106,180,14697,404,1044,314,10,3,70,128,0,525,16850
60051,2001,8,"Yorkshire and The Humber",88,Wakefield,A6186,Major,A636,A61,433000,417060,53.64901011,-1.50224217,2.00,1.24,Counted,"Manual count",36,143,18243,215,1356,338,45,46,96,129,77,731,20688
962798,2002,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,429100,420000,53.67566513,-1.56096602,,,Counted,"Manual count",24,21,1799,27,175,22,3,1,2,0,0,28,2050
60053,2001,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,A6186,A638,434000,419070,53.66701179,-1.48689533,3.20,1.99,Counted,"Manual count",131,225,18135,481,1484,177,25,13,34,42,57,348,20673
56864,2001,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A645,A655,436000,419000,53.66624921,-1.45663543,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",35,251,19920,432,1381,1436,186,111,55,65,139,1992,23976
73701,2001,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,A6032,"Green St",442900,426140,53.72990109,-1.35122879,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",142,186,12248,292,1829,347,53,50,32,62,41,585,15140
73660,2003,8,"Yorkshire and The Humber",88,Wakefield,A637,Major,A636,"LA Boundary",426800,414680,53.62797171,-1.59623877,2.60,1.62,Counted,"Dependent on a neighbouring counted link",2,49,9341,42,1764,102,18,32,17,42,24,235,11431
7419,2001,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,A639,A6032,441400,425000,53.71977618,-1.37411537,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",58,148,10319,223,1385,333,38,16,29,26,58,500,12575
74008,2001,8,"Yorkshire and The Humber",88,Wakefield,A1,Major,A645,"LA Boundary",448334,423901,53.70930445,-1.26921959,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,259,38631,169,5541,1654,229,254,985,3636,2577,9335,53935
77652,2001,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,"LA Boundary","Bridge Rd, Horbury",427000,417450,53.65285815,-1.59297525,3.80,2.36,Estimated,"Estimated using previous year's AADF on this link",18,71,9044,89,1099,185,25,47,35,50,27,369,10672
74944,2001,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"A636 Denby Dale Road",A638,432850,420300,53.67814006,-1.50416981,0.50,0.31,Counted,"Manual count",26,55,9832,113,787,117,19,10,15,37,5,203,10990
968242,2001,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,446000,423000,53.70141713,-1.30471010,,,Counted,"Manual count",30,44,4241,90,476,48,2,3,3,3,4,63,4914
36621,2001,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,A650,"LA Boundary",433260,425000,53.72035669,-1.49746052,3.35,2.08,Counted,"Manual count",49,98,9590,206,1153,115,21,17,14,13,9,189,11236
27419,2001,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,A61,"Moorhouse Grove, Bottom Boat",435000,424200,53.71305311,-1.47118415,5.10,3.17,Counted,"Manual count",24,45,10926,73,1289,190,17,30,21,28,20,306,12639
27437,2001,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,M62,A639,440500,424220,53.71283630,-1.38785458,1.90,1.18,Counted,"Manual count",64,188,19497,275,3462,1069,183,152,376,630,688,3098,26520
967214,2001,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,448712,413838,53.61882903,-1.26506809,,,Counted,"Manual count",20,18,839,33,42,8,1,0,0,0,0,9,941
7399,2000,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A656,M62,444050,424300,53.71326857,-1.33406034,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",34,128,15607,236,2089,735,132,74,49,92,92,1174,19234
73700,2003,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,"LA Boundary",A6032,441027,425708,53.72616873,-1.37967373,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",61,210,7873,122,1396,72,22,24,17,30,13,178,9779
73408,2001,8,"Yorkshire and The Humber",88,Wakefield,A1,Major,"LA Boundary",A639,451054,413646,53.61688091,-1.22969764,0.10,0.06,Counted,"Dependent on a neighbouring counted link",12,203,39403,269,5394,2459,288,342,1214,3454,2742,10499,55768
36008,2001,8,"Yorkshire and The Humber",88,Wakefield,M1,Major,"LA boundary",39,430180,414300,53.62437312,-1.54516910,5.40,3.36,Counted,"Manual count",0,309,67898,290,11514,3749,513,450,1098,2965,1835,10610,90621
73700,2002,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,"LA Boundary",A6032,441027,425708,53.72616873,-1.37967373,0.30,0.19,Counted,"Dependent on a neighbouring counted link",73,172,7803,118,1239,74,22,22,18,35,12,183,9515
77591,2002,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A1,"Brockadale Ave",445570,420500,53.67898607,-1.31158933,0.60,0.37,Estimated,"Estimated from nearby links",22,83,5834,86,703,112,5,11,38,19,10,195,6901
77593,2002,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"Trundles Lane","LA Boundary",451500,423710,53.70728585,-1.22129124,0.70,0.43,Estimated,"Estimated from nearby links",41,35,8491,166,1124,209,46,58,40,103,65,521,10337
47422,2001,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"A636 Denby Dale Road","A636 Charlesworth Way",433000,420400,53.67902943,-1.50188850,0.30,0.19,Counted,"Manual count",79,227,20632,134,2185,451,58,82,27,66,50,734,23912
967212,2002,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,430497,420091,53.67640369,-1.53981033,,,Counted,"Manual count",40,80,5667,137,910,156,33,19,29,44,16,297,7091
7399,2012,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,A656,M62,444050,424300,53.71326857,-1.33406034,1.20,0.75,Counted,"Manual count",48,116,16851,211,2330,216,101,61,23,69,62,532,20039
967214,2002,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,448712,413838,53.61882903,-1.26506809,,,Counted,"Manual count",37,18,970,26,92,11,0,0,0,0,0,11,1117
27415,2000,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A655,A656,443000,424500,53.71515339,-1.34994043,2.50,1.55,Counted,"Manual count",101,192,9311,210,1342,179,40,13,15,22,14,283,11338
56617,2001,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"Bridge Street","Ings Road/Kirkgate inersection",433770,420130,53.67655371,-1.49026124,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",163,346,44211,962,3850,2568,125,164,84,134,280,3355,52724
77591,2001,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A1,"Brockadale Ave",445570,420500,53.67898607,-1.31158933,0.60,0.37,Estimated,"Estimated from nearby links",19,92,6143,90,570,98,10,23,17,62,22,232,7127
73408,2003,8,"Yorkshire and The Humber",88,Wakefield,A1,Major,"LA Boundary",A639,451054,413646,53.61688091,-1.22969764,0.10,0.06,Counted,"Dependent on a neighbouring counted link",0,262,34905,192,5326,2230,322,193,853,3012,2715,9325,50010
46616,2001,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,A642,A650,433000,421400,53.68801721,-1.50178249,1.00,0.62,Counted,"Manual count",76,279,20583,209,2598,352,60,28,35,70,64,609,24278
36088,2001,8,"Yorkshire and The Humber",88,Wakefield,A1,Major,"M62 Jct 33",A645,448360,423000,53.70120443,-1.26896604,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",4,241,34516,210,5435,2278,395,413,859,3237,2964,10146,50548
17347,2001,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A642,"A638 Ings Road",432410,420480,53.67978524,-1.51081184,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",99,245,31982,863,3660,695,88,37,49,56,80,1005,37755
27419,2000,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,A61,"Moorhouse Grove, Bottom Boat",435000,424200,53.71305311,-1.47118415,5.10,3.17,Estimated,"Estimated using previous year's AADF on this link",29,44,10485,34,615,840,43,38,16,39,46,1022,12200
73699,2002,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,"LA Boundary",31,438600,424140,53.71226084,-1.41665009,2.70,1.68,Counted,"Dependent on a neighbouring counted link",0,139,59860,246,12202,2364,515,431,1362,5597,3948,14217,86664
77656,2001,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,"Moorhouse Grove, Bottom Boat",M62,435830,425750,53.72692787,-1.45843038,0.80,0.50,Estimated,"Estimated from nearby links",22,41,9943,66,1173,173,16,27,19,25,18,278,11501
74948,2001,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"A645 spur","A645 spur",448270,423200,53.70301021,-1.27029807,0.40,0.25,Counted,"Manual count",76,104,12419,180,1398,428,68,66,57,270,196,1085,15186
962798,2001,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,429100,420000,53.67566513,-1.56096602,,,Counted,"Manual count",22,31,1682,24,217,14,6,0,0,1,0,21,1975
26056,2000,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,31,32,442300,423400,53.70532416,-1.36069595,4.30,2.67,Counted,"Manual count",0,175,49067,438,8026,3145,426,482,1222,4370,3780,13425,71131
27388,2001,8,"Yorkshire and The Humber",88,Wakefield,A628,Major,A638,"Castlegate Drive",445100,420000,53.67453299,-1.31877661,4.40,2.73,Estimated,"Estimated using previous year's AADF on this link",23,111,6636,133,536,578,48,26,38,26,40,756,8172
27415,2001,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A655,A656,443000,424500,53.71515339,-1.34994043,2.50,1.55,Counted,"Manual count",118,143,11744,255,1821,269,22,40,14,25,9,379,14342
27424,2001,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,A639,"A645 spur",448100,423100,53.70212712,-1.27288844,3.31,2.06,Estimated,"Estimated using previous year's AADF on this link",32,101,13175,508,658,910,70,47,35,26,85,1173,15615
36088,2000,8,"Yorkshire and The Humber",88,Wakefield,A1,Major,"M62 Jct 33",A645,448360,423000,53.70120443,-1.26896604,1.10,0.68,Counted,"Manual count",4,219,33478,204,5147,2310,342,411,945,3646,2553,10207,49255
37458,2000,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"A638 merge",A636,433300,420340,53.67847119,-1.49735340,0.60,0.37,Counted,"Manual count",27,193,22746,95,2678,475,54,71,65,83,62,810,26522
37460,2000,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"LA Boundary",A1,445000,415170,53.63113176,-1.32098784,7.30,4.54,Counted,"Manual count",22,101,7924,64,1031,254,43,65,47,90,38,537,9657
7419,2000,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,A639,A6032,441400,425000,53.71977618,-1.37411537,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",61,141,10649,213,1375,349,34,16,36,33,56,524,12902
77593,2001,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"Trundles Lane","LA Boundary",451500,423710,53.70728585,-1.22129124,0.70,0.43,Estimated,"Estimated from nearby links",77,81,8156,165,1035,161,43,79,54,122,93,552,9989
17351,2000,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,"Brockadale Ave",A638,445700,420000,53.67448101,-1.30969485,8.90,5.53,Estimated,"Estimated using previous year's AADF on this link",21,80,7734,148,451,284,25,25,38,21,24,417,8830
73662,2001,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,M1,"LA Boundary",428000,421660,53.69064486,-1.57746788,3.20,1.99,Counted,"Dependent on a neighbouring counted link",49,99,18611,517,3304,538,125,102,99,245,186,1295,23826
48771,2001,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"LA Boundary","Wood Lane, Newmillerdam",433500,412000,53.60349985,-1.49522107,4.10,2.55,Estimated,"Estimated using previous year's AADF on this link",15,157,5814,57,752,181,43,101,86,96,111,618,7398
26056,2001,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,31,32,442300,423400,53.70532416,-1.36069595,4.30,2.67,Counted,"Manual count",0,214,51725,186,9259,3007,418,561,1475,5017,3516,13994,75378
17351,2001,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,"Brockadale Ave",A638,445700,420000,53.67448101,-1.30969485,8.90,5.53,Counted,"Manual count",17,83,5534,81,514,88,9,20,15,56,20,208,6420
47401,2001,8,"Yorkshire and The Humber",88,Wakefield,A628,Major,B6422,A638,444000,415000,53.62968864,-1.33613261,4.40,2.73,Counted,"Manual count",11,102,6595,92,966,213,34,21,36,46,68,418,8173
73699,2001,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,"LA Boundary",31,438600,424140,53.71226084,-1.41665009,2.70,1.68,Counted,"Dependent on a neighbouring counted link",0,168,59692,240,10728,2988,569,471,1496,4921,4069,14514,85342
77618,2001,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"Houndhill Lane","Queen's Ave",444000,420650,53.68046839,-1.33533465,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",34,184,10726,290,1115,253,12,19,63,89,35,471,12786
74946,2001,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"Ings Road","Quebec Street",432670,420580,53.68066789,-1.50686529,0.10,0.06,Estimated,"Estimated from nearby links",99,245,31982,863,3660,695,88,37,49,56,80,1005,37755
46616,2000,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,A642,A650,433000,421400,53.68801721,-1.50178249,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",104,222,21668,373,2104,775,51,28,62,62,133,1111,25478
37457,2000,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A642,"M1 jn40",430000,420580,53.68082740,-1.54728660,2.90,1.80,Counted,"Manual count",115,197,19486,243,2707,752,77,80,111,174,64,1258,23891
37464,2000,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,379730,A639,445000,422180,53.69413432,-1.31997478,0.80,0.50,Counted,"Manual count",53,152,28611,447,1431,1590,47,36,90,108,70,1941,32582
37482,2000,8,"Yorkshire and The Humber",88,Wakefield,A650,Major,M1,A61,432000,423600,53.70785233,-1.51669780,3.50,2.17,Counted,"Manual count",52,349,14655,91,1876,503,94,26,85,129,95,932,17903
38732,2000,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A635,"B6389 Agbrigg Rd",435000,419265,53.66869864,-1.47173939,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",63,222,20862,567,1196,1556,81,56,35,87,105,1920,24767
57344,2001,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,A6186,"A636 Charlesworth Way",433030,420000,53.67543242,-1.50147678,2.20,1.37,Counted,"Manual count",77,167,22518,260,2293,416,30,38,28,50,59,621,25859
46008,2001,8,"Yorkshire and The Humber",88,Wakefield,M1,Major,40,"LA Boundary",429500,423000,53.70260634,-1.55462681,2.40,1.49,Counted,"Manual count",0,172,75975,562,11998,4498,627,534,1238,3243,2165,12305,101012
36621,2000,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,A650,"LA Boundary",433260,425000,53.72035669,-1.49746052,3.35,2.08,Estimated,"Estimated using previous year's AADF on this link",55,109,8325,187,1139,122,16,13,11,11,7,180,9940
47422,2000,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"A636 Denby Dale Road","A636 Charlesworth Way",433000,420400,53.67902943,-1.50188850,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",72,134,19377,183,1721,625,105,38,44,54,54,920,22335
16008,2000,8,"Yorkshire and The Humber",88,Wakefield,M1,Major,39,40,430500,419000,53.66659776,-1.53987171,4.20,2.61,Counted,"Manual count",0,288,74162,514,9246,4516,567,358,1257,3162,1990,11850,96060
77592,2001,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"Queen's Ave",A639,445070,421500,53.68801681,-1.31901334,0.90,0.56,Estimated,"Estimated from nearby links",38,205,11906,322,1238,281,13,21,70,99,39,523,14194
77594,2001,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,"Green St","LA Boundary",442750,426360,53.73189062,-1.35347191,0.20,0.12,Estimated,"Estimated from nearby links",14,164,7130,91,1163,97,28,45,26,63,43,302,8850
38732,2012,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A635,"B6389 Agbrigg Rd",435000,419265,53.66869864,-1.47173939,0.50,0.31,Counted,"Manual count",111,240,23080,512,3092,367,67,51,22,94,42,643,27567
16008,2012,8,"Yorkshire and The Humber",88,Wakefield,M1,Major,39,40,430500,419000,53.66659776,-1.53987171,4.20,2.61,Counted,"Manual count",0,327,75769,193,15109,2701,1317,1041,867,2300,2644,10871,102269
56840,2001,8,"Yorkshire and The Humber",88,Wakefield,A6032,Major,A639,A655,442000,425720,53.72619938,-1.36492632,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",16,35,5420,32,1917,224,51,32,15,0,0,322,7726
56874,2001,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,"Bridge Rd, Horbury",A638,431960,420000,53.67549870,-1.51767351,5.50,3.42,Counted,"Manual count",122,157,17906,405,1614,205,15,7,9,15,13,264,20346
57027,2001,8,"Yorkshire and The Humber",88,Wakefield,A6032,Major,A655,A656,442800,425900,53.72775228,-1.35277753,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",40,201,21966,647,1513,1353,97,37,48,70,62,1667,25994
77617,2001,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"Wentworth Rd","Houndhill Lane",442500,419970,53.67448066,-1.35813531,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",70,103,15081,367,1689,264,38,30,63,70,49,514,17754
77651,2001,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"Wood Lane",A6186,433260,416000,53.63946659,-1.49842198,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",27,49,7770,135,792,218,31,26,70,117,54,516,9262
77653,2001,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A61,"B6389 Agbrigg Rd",434250,419630,53.67202869,-1.48305024,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",78,369,25317,572,3025,561,81,75,71,161,89,1038,30321
74943,2001,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"A636 Charlesworth Way",A638,433090,420250,53.67767559,-1.50054198,0.30,0.19,Counted,"Manual count",100,126,17460,157,1422,222,18,23,14,32,26,335,19500
74945,2001,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"Charlesworth Way",Westgate,432770,420550,53.68039202,-1.50535455,0.20,0.12,Counted,"Manual count",28,95,11352,67,1411,257,29,27,35,44,36,428,13353
74947,2001,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,Westgate,"Charlesworth Way",432700,420470,53.67967736,-1.50642267,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",44,79,10845,61,1085,222,20,10,12,43,21,328,12398
7375,2000,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A645,A628,445460,421000,53.68348937,-1.31318141,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",37,119,14427,245,897,947,46,35,51,37,50,1166,16854
7407,2000,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"A645 spur","Trundles Lane",450030,423800,53.70823732,-1.24354396,2.90,1.80,Counted,"Manual count",89,85,9249,173,1130,186,42,89,74,168,99,658,11295
47426,2012,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A6032,A655,441200,425000,53.71979196,-1.37714591,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",59,94,7824,75,1641,181,43,47,10,48,21,350,9984
37464,2012,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,379730,A639,445000,422180,53.69413432,-1.31997478,0.80,0.50,Counted,"Manual count",54,228,24212,303,2856,235,60,26,36,87,109,552,28151
